,state,county,fips,expense.rent,pop,Percent 20-49,Percent Male 20-49,Median Age,overall pop,u18 pop,18-24 pop,male pop,female pop,force,ue%,CDBG_AMT,ESG_AMT,HOME_AMT,HOPWA_AMT,TOT_AMT,inc,% change
957,NJ,Passaic,34031,15893.7142781554,501226,45.4,45.9,38.0,374.0,66.0,18.0,249.0,125.0,250345.0,8.4,2272921.0,185243.0,1334211.0,1608136.0,5400511.0,59559,8.1
958,NJ,Salem,34033,10697.7142781554,66083,39.2,39.0,43.0,20.0,6.0,2.0,14.0,6.0,30386.0,7.3,0.0,0.0,0.0,0.0,0.0,57547,8.3
959,NJ,Somerset,34035,15113.7142781554,323444,43.2,43.5,42.2,220.0,69.0,19.0,115.0,105.0,175249.0,5.1,0.0,0.0,0.0,0.0,0.0,113975,-1.3
960,NJ,Sussex,34037,13049.7142781554,149265,40.8,41.5,44.3,314.0,59.0,15.0,140.0,173.0,76170.0,5.9,0.0,0.0,0.0,0.0,0.0,71059,5
961,NJ,Union,34039,13049.7142781554,536499,45.00000000000001,46.1,39.2,419.0,141.0,25.0,192.0,225.0,285486.0,6.7,6254483.0,526308.0,2202887.0,0.0,8983678.0,77007,3.5
963,NJ,Warren,34041,11621.7142781554,108692,40.4,41.3,44.8,,,,,,58523.0,5.5,0.0,0.0,0.0,0.0,0.0,63041,5.2
964,NM,Bernalillo,35001,7325.71427815536,662564,47.4,48.4,39.3,2560.0,484.0,192.0,1575.0,945.0,334378.0,6.2,4460081.0,357711.0,2147996.0,0.0,6965788.0,53616,8
965,NM,Chaves,35005,6293.71427815536,65645,,,,,,,,,27776.0,7.1,0.0,0.0,0.0,0.0,0.0,45577,7.1
966,NM,Cibola,35006,6017.71427815536,27213,,,,,,,,,8875.0,9.3,0.0,0.0,0.0,0.0,0.0,34627,13
967,NM,Curry,35009,7145.71427815536,48376,,,,,,,,,22066.0,4.9,0.0,0.0,0.0,0.0,0.0,52015,9.8
968,NM,Dona Ana,35013,5681.71427815536,209233,,,,,,,,,98170.0,6.6,0.0,0.0,0.0,0.0,0.0,,
969,NM,Eddy,35015,7229.71427815536,53829,,,,,,,,,31522.0,6.4,0.0,0.0,0.0,0.0,0.0,62888,0.5
970,NM,Grant,35017,6353.71427815536,29514,,,,,,,,,11457.0,7.3,0.0,0.0,0.0,0.0,0.0,48537,6.7
971,NM,Lea,35025,7745.71427815536,64727,49.4,51.8,32.2,,,,,,27957.0,9.6,0.0,0.0,0.0,0.0,0.0,48578,-6
972,NM,Luna,35029,5141.71427815536,25095,,,,,,,,,9989.0,15.2,0.0,0.0,0.0,0.0,0.0,38494,13.5
973,NM,McKinley,35031,6701.71427815536,71492,47.50000000000001,51.0,33.4,,,,,,23454.0,9.6,0.0,0.0,0.0,0.0,0.0,34939,13.3
974,NM,Otero,35035,6089.71427815536,63797,45.2,47.00000000000001,37.0,,,,,,25093.0,6.6,0.0,0.0,0.0,0.0,0.0,41657,10.2
975,NM,Rio Arriba,35039,6125.71427815536,40246,,,,,,,,,16592.0,7.0,0.0,0.0,0.0,0.0,0.0,42467,11.8
976,NM,San Juan,35045,6881.71427815536,130044,43.7,45.3,36.9,,,,,,49527.0,8.0,0.0,0.0,0.0,0.0,0.0,41735,6.1
977,NM,San Miguel,35047,6713.71427815536,29393,,,,,,,,,10367.0,7.3,0.0,0.0,0.0,0.0,0.0,44889,12.4
978,NM,Sandoval,35043,7325.71427815536,131561,43.0,43.2,40.3,,,,,,67732.0,6.6,0.0,0.0,0.0,0.0,0.0,51807,7.3
979,NM,Santa Fe,35049,9929.71427815536,144170,38.5,39.1,47.9,2560.0,484.0,192.0,1575.0,945.0,72572.0,6.2,0.0,0.0,0.0,0.0,0.0,69528,5.1
980,NM,Taos,35055,7685.71427815536,32937,,,,,,,,,14663.0,8.9,0.0,0.0,0.0,0.0,0.0,44709,11.2
981,NM,Valencia,35061,7325.71427815536,76569,44.3,45.49999999999999,38.9,,,,,,30901.0,6.9,0.0,0.0,0.0,0.0,0.0,43485,10.5
982,NV,Clark,32003,8285.71427815536,1951269,48.1,48.5,38.1,7618.0,522.0,392.0,5258.0,2292.0,1100264.0,8.3,14897574.0,1207714.0,6109469.0,1516285.0,23731042.0,58276,5
983,NV,Douglas,32005,8417.71427815536,46997,,,,,,,,,22047.0,4.5,0.0,0.0,0.0,0.0,0.0,87214,4.9
984,NV,Elko,32007,7121.71427815536,48818,,,,,,,,,25803.0,3.3,0.0,0.0,0.0,0.0,0.0,52754,6.3
985,NV,Lyon,32019,6353.71427815536,51980,,,,,,,,,23425.0,5.2,0.0,0.0,0.0,0.0,0.0,48247,9.3
986,NV,Nye,32023,6629.71427815536,43946,,,,,,,,,17290.0,6.1,0.0,0.0,0.0,0.0,0.0,42796,5.1
987,NV,Washoe,32031,8525.71427815536,421407,47.5,48.50000000000001,38.8,1605.0,147.0,60.0,1032.0,555.0,252682.0,4.3,2172128.0,173881.0,1459596.0,0.0,3805605.0,71436,5.7
988,NY,Albany,36001,9641.71427815536,304204,48.2,48.4,38.6,4379.0,881.0,406.0,2618.0,1737.0,156527.0,4.4,3368677.0,278205.0,922288.0,637488.0,5206658.0,70947,7.4
989,NY,Allegany,36003,5705.71427815536,48946,,,,,,,,,19042.0,5.0,0.0,0.0,0.0,0.0,0.0,42569,10.2
990,NY,Bronx,36005,17981.7142781554,1385108,48.2,48.9,35.6,,,,,,606729.0,13.6,0.0,0.0,0.0,0.0,0.0,46834,14.4
991,NY,Broome,36007,6473.71427815536,200600,43.6,45.1,40.3,483.0,80.0,43.0,313.0,169.0,81423.0,5.2,1894684.0,154562.0,511176.0,0.0,2560422.0,50657,9.1
992,NY,Cattaraugus,36009,5621.71427815536,80317,38.3,38.6,42.1,,,,,,32847.0,5.3,0.0,0.0,0.0,0.0,0.0,46775,9.6
993,NY,Cayuga,36011,6245.71427815536,80026,42.1,46.3,44.2,,,,,,35130.0,4.7,0.0,0.0,0.0,0.0,0.0,51431,8.9
994,NY,Chautauqua,36013,5597.71427815536,134905,39.9,42.0,43.2,108.0,32.0,17.0,59.0,49.0,52786.0,5.6,0.0,0.0,0.0,0.0,0.0,47642,9.1
995,NY,Chemung,36015,6749.71427815536,88830,42.4,44.900000000000006,42.1,497.0,93.0,63.0,288.0,209.0,34549.0,5.3,0.0,0.0,0.0,0.0,0.0,52360,8.2
996,NY,Chenango,36017,5969.71427815536,50477,,,,,,,,,21630.0,4.4,0.0,0.0,0.0,0.0,0.0,50568,10
997,NY,Clinton,36019,6701.71427815536,82128,45.400000000000006,48.2,40.6,,,,,,35269.0,4.6,0.0,0.0,0.0,0.0,0.0,50625,7.6
998,NY,Columbia,36021,7769.71427815536,63096,,,,,,,,,30238.0,3.8,0.0,0.0,0.0,0.0,0.0,65426,6.8
999,NY,Cortland,36023,6761.71427815536,49336,,,,,,,,,22100.0,5.1,0.0,0.0,0.0,0.0,0.0,48617,10.4
1000,NY,Delaware,36025,5933.71427815536,47980,,,,,,,,,18914.0,4.6,0.0,0.0,0.0,0.0,0.0,,
1001,NY,Dutchess,36027,11669.7142781554,297488,43.5,44.9,42.6,636.0,147.0,49.0,356.0,275.0,142246.0,4.4,0.0,0.0,0.0,0.0,0.0,,
1002,NY,Erie,36029,7133.71427815536,919040,44.7,45.8,40.3,,,,,,435588.0,5.5,3036359.0,222084.0,899449.0,0.0,4157892.0,,
1003,NY,Essex,36031,6989.71427815536,39370,,,,,,,,,16744.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1004,NY,Franklin,36033,6233.71427815536,51599,,,,,,,,,19114.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1005,NY,Fulton,36035,6425.71427815536,55531,,,,,,,,,22353.0,5.5,0.0,0.0,0.0,0.0,0.0,,
1006,NY,Genesee,36037,6401.71427815536,60079,,,,,,,,,29268.0,4.3,0.0,0.0,0.0,0.0,0.0,,
1007,NY,Greene,36039,8129.71427815536,49221,,,,,,,,,20305.0,4.9,0.0,0.0,0.0,0.0,0.0,,
1008,NY,Herkimer,36043,6089.71427815536,64519,,,,,,,,,27514.0,5.8,0.0,0.0,0.0,0.0,0.0,,
1009,NY,Jefferson,36045,9353.71427815536,116229,51.3,55.1,34.7,,,,,,43765.0,5.0,0.0,0.0,0.0,0.0,0.0,,
1010,NY,Kings,36047,17981.7142781554,2504700,51.400000000000006,51.7,36.3,,,,,,1193447.0,10.1,0.0,0.0,0.0,0.0,0.0,,
1011,NY,Lewis,36049,6377.71427815536,27087,,,,,,,,,11534.0,5.0,0.0,0.0,0.0,0.0,0.0,,
1012,NY,Livingston,36051,7913.71427815536,65393,,,,,,,,,29821.0,4.3,0.0,0.0,0.0,0.0,0.0,,
1013,NY,Madison,36053,7049.71427815536,73442,38.7,39.6,42.1,,,,,,32206.0,4.5,0.0,0.0,0.0,0.0,0.0,,
1014,NY,Monroe,36055,7913.71427815536,744344,44.8,45.4,39.4,748.0,178.0,54.0,449.0,294.0,360379.0,5.2,9889025.0,822804.0,3733210.0,890163.0,15335202.0,,
1015,NY,Montgomery,36057,6617.71427815536,50219,,,,,,,,,21900.0,5.7,0.0,0.0,0.0,0.0,0.0,,
1016,NY,Nassau,36059,17369.7142781554,1339532,42.400000000000006,43.4,41.8,,,,,,708286.0,4.5,14217229.0,1174057.0,2493935.0,0.0,17885221.0,,
1017,NY,New York,36061,17981.7142781554,1585873,56.6,57.7,39.3,,,,,,894457.0,7.6,166605497.0,13529906.0,75481734.0,44228148.0,299845285.0,,
1018,NY,Niagara,36063,7133.71427815536,216469,40.6,42.1,43.1,,,,,,96212.0,5.7,2348583.0,196629.0,484840.0,0.0,3030052.0,53137,10
1019,NY,Oneida,36065,6089.71427815536,234878,41.7,43.6,41.0,244.0,45.0,26.0,157.0,85.0,100177.0,5.1,2447259.0,197502.0,694059.0,0.0,3338820.0,53172,8.2
1020,NY,Onondaga,36067,7049.71427815536,467026,43.8,43.8,39.4,712.0,152.0,71.0,426.0,280.0,219876.0,4.9,7097263.0,563335.0,2115139.0,0.0,9775737.0,60992,9
1021,NY,Ontario,36069,7913.71427815536,107931,39.6,40.00000000000001,44.3,372.0,85.0,29.0,209.0,162.0,54962.0,4.3,0.0,0.0,0.0,0.0,0.0,62051,7.1
1022,NY,Orange,36071,11669.7142781554,372813,43.3,44.5,37.1,,,,,,183818.0,4.7,1727262.0,138158.0,1231539.0,0.0,3096959.0,58883,6.8
1023,NY,Orleans,36073,7913.71427815536,42883,,,,,,,,,16976.0,5.2,0.0,0.0,0.0,0.0,0.0,46322,11.1
1024,NY,Oswego,36075,7049.71427815536,122109,41.0,41.3,41.3,,,,,,51853.0,5.5,0.0,0.0,0.0,0.0,0.0,48574,10
1025,NY,Otsego,36077,6677.71427815536,62259,,,,,,,,,26786.0,4.4,0.0,0.0,0.0,0.0,0.0,53431,8.4
1026,NY,Putnam,36079,17981.7142781554,99710,41.8,42.4,44.0,,,,,,50366.0,4.2,0.0,0.0,0.0,0.0,0.0,78754,5.4
1027,NY,Queens,36081,17981.7142781554,2230722,47.3,48.1,40.4,,,,,,1127854.0,9.6,0.0,0.0,0.0,0.0,0.0,58646,10.6
1028,NY,Rensselaer,36083,9641.71427815536,159429,45.3,45.900000000000006,40.0,,,,,,80735.0,4.4,1756812.0,146826.0,0.0,0.0,1903638.0,58126,9.2
1029,NY,Richmond,36085,17981.7142781554,468730,44.7,45.400000000000006,40.9,,,,,,221184.0,8.7,0.0,0.0,0.0,0.0,0.0,65113,6.9
1030,NY,Rockland,36087,17981.7142781554,311687,40.3,41.8,35.2,,,,,,153829.0,4.4,1604910.0,192236.0,687165.0,0.0,2484311.0,69173,6.5
1031,NY,Saratoga,36091,9641.71427815536,219607,42.7,43.1,43.5,,,,,,119267.0,3.8,0.0,0.0,0.0,0.0,0.0,75651,6.2
1032,NY,Schenectady,36093,9641.71427815536,154727,44.0,45.7,40.4,,,,,,76733.0,4.9,2238619.0,187522.0,1188662.0,0.0,3614803.0,62484,8.4
1033,NY,Schoharie,36095,9641.71427815536,32749,,,,,,,,,14511.0,4.5,0.0,0.0,0.0,0.0,0.0,52027,8.5
1034,NY,Seneca,36099,6869.71427815536,35251,,,,,,,,,15025.0,4.7,0.0,0.0,0.0,0.0,0.0,47269,10.1
1035,NY,St. Lawrence,36089,6401.71427815536,111944,41.1,42.7,39.1,,,,,,42919.0,5.1,0.0,0.0,0.0,0.0,0.0,45626,9.3
1036,NY,Steuben,36101,6185.71427815536,98990,40.2,40.9,43.3,,,,,,41448.0,5.0,0.0,0.0,0.0,0.0,0.0,54238,7.5
1037,NY,Suffolk,36103,17369.7142781554,1493350,42.7,43.9,41.8,3034.0,1163.0,200.0,1521.0,1506.0,776355.0,4.6,1207904.0,262918.0,726913.0,0.0,2197735.0,81309,6.1
1038,NY,Sullivan,36105,8249.71427815536,77547,39.8,38.8,43.2,,,,,,36118.0,4.9,0.0,0.0,0.0,0.0,0.0,53874,8
1039,NY,Tioga,36107,6473.71427815536,51125,,,,,,,,,21974.0,4.4,0.0,0.0,0.0,0.0,0.0,53919,8.8
1040,NY,Tompkins,36109,10085.7142781554,101564,47.7,48.3,31.4,152.0,10.0,28.0,99.0,50.0,48914.0,3.7,0.0,0.0,0.0,0.0,0.0,51377,7.3
1041,NY,Ulster,36111,10337.7142781554,182493,43.0,43.9,44.5,409.0,105.0,38.0,220.0,187.0,86356.0,4.7,0.0,0.0,0.0,0.0,0.0,60557,6.8
1042,NY,Warren,36113,7925.71427815536,65707,39.400000000000006,40.3,47.2,,,,,,31045.0,4.9,0.0,0.0,0.0,0.0,0.0,62392,9.9
1043,NY,Washington,36115,7925.71427815536,63216,,,,,,,,,27402.0,4.6,0.0,0.0,0.0,0.0,0.0,,
1044,NY,Wayne,36117,7913.71427815536,93772,39.1,39.4,43.8,,,,,,42847.0,4.5,0.0,0.0,0.0,0.0,0.0,,
1045,NY,Westchester,36119,16349.7142781554,949113,42.6,43.7,41.6,1356.0,498.0,96.0,724.0,630.0,480109.0,4.8,3365440.0,277639.0,1180175.0,0.0,4823254.0,,
1046,NY,Wyoming,36121,5429.71427815536,42155,,,,,,,,,17916.0,4.5,0.0,0.0,0.0,0.0,0.0,,
1047,NY,Yates,36123,6557.71427815536,25348,,,,,,,,,11527.0,3.8,0.0,0.0,0.0,0.0,0.0,,
1048,OH,Adams,39001,5225.71427815536,28550,,,,,,,,,10967.0,6.3,0.0,0.0,0.0,0.0,0.0,43092,12
1049,OH,Allen,39003,5537.71427815536,106331,42.6,43.7,39.9,,,,,,47538.0,5.7,0.0,0.0,0.0,0.0,0.0,50353,8.5
1050,OH,Ashland,39005,5153.71427815536,53139,,,,,,,,,26333.0,4.3,0.0,0.0,0.0,0.0,0.0,45594,8.7
1051,OH,Ashtabula,39007,5105.71427815536,101497,40.1,42.1,42.8,,,,,,43322.0,5.5,0.0,0.0,0.0,0.0,0.0,46280,9
1052,OH,Athens,39009,6821.71427815536,64757,,,,,,,,,25533.0,5.6,0.0,0.0,0.0,0.0,0.0,40663,7.2
1053,OH,Auglaize,39011,5045.71427815536,45949,,,,,,,,,24365.0,3.7,0.0,0.0,0.0,0.0,0.0,54964,7.4
1054,OH,Belmont,39013,5417.71427815536,70400,40.9,44.5,44.3,,,,,,27892.0,6.1,0.0,0.0,0.0,0.0,0.0,45375,1.6
1055,OH,Brown,39015,5429.71427815536,44846,,,,,,,,,19366.0,5.3,0.0,0.0,0.0,0.0,0.0,45795,8.9
1056,OH,Butler,39017,6833.71427815536,368130,43.900000000000006,45.2,37.3,,,,,,195166.0,4.5,0.0,0.0,0.0,0.0,0.0,55636,5.7
1057,OH,Carroll,39019,5825.71427815536,28836,,,,,,,,,12726.0,5.7,0.0,0.0,0.0,0.0,0.0,48319,9.6
1058,OH,Champaign,39021,5309.71427815536,40097,,,,,,,,,19413.0,4.4,0.0,0.0,0.0,0.0,0.0,50151,10.8
1059,OH,Clark,39023,6149.71427815536,138333,41.8,42.3,41.1,,,,,,62458.0,5.3,1838408.0,148427.0,543630.0,0.0,2530465.0,47929,9.3
1060,OH,Clermont,39025,6833.71427815536,197363,43.6,43.7,40.3,,,,,,106976.0,4.3,0.0,0.0,0.0,0.0,0.0,64895,6.1
1061,OH,Clinton,39027,5393.71427815536,42040,,,,,,,,,17953.0,5.5,0.0,0.0,0.0,0.0,0.0,52090,5.5
1062,OH,Columbiana,39029,5453.71427815536,107841,38.9,41.2,44.6,,,,,,45832.0,5.7,0.0,0.0,0.0,0.0,0.0,45580,9
1063,OH,Coshocton,39031,5117.71427815536,36901,,,,,,,,,13772.0,5.8,0.0,0.0,0.0,0.0,0.0,42403,10.2
1064,OH,Crawford,39033,5225.71427815536,43784,,,,,,,,,18066.0,5.8,0.0,0.0,0.0,0.0,0.0,45755,11.2
1065,OH,Cuyahoga,39035,6929.71427815536,1280122,45.1,45.9,40.2,1574.0,242.0,109.0,988.0,574.0,595326.0,6.5,27081841.0,2216760.0,7564438.0,1241586.0,38104625.0,62790,6.5
1066,OH,Darke,39037,5069.71427815536,52959,,,,,,,,,25684.0,3.9,0.0,0.0,0.0,0.0,0.0,51549,9.7
1067,OH,Defiance,39039,5057.71427815536,39037,,,,,,,,,17564.0,4.7,0.0,0.0,0.0,0.0,0.0,47933,8.4
1068,OH,Delaware,39041,7925.71427815536,174214,41.9,41.8,39.6,,,,,,114622.0,3.6,0.0,0.0,0.0,0.0,0.0,,
1069,OH,Erie,39043,5585.71427815536,77079,38.8,40.0,44.9,,,,,,37279.0,6.3,0.0,0.0,0.0,0.0,0.0,,
1070,OH,Fairfield,39045,7925.71427815536,146156,43.400000000000006,45.0,38.9,,,,,,79813.0,4.3,0.0,0.0,0.0,0.0,0.0,,
1071,OH,Fayette,39047,5645.71427815536,29030,,,,,,,,,13748.0,4.8,0.0,0.0,0.0,0.0,0.0,,
1072,OH,Franklin,39049,7925.71427815536,1163414,52.8,53.39999999999999,34.7,5987.0,1240.0,547.0,3315.0,2631.0,709058.0,5.0,9002600.0,742216.0,5198187.0,1109448.0,16052451.0,,
1073,OH,Fulton,39051,5513.71427815536,42698,,,,,,,,,21631.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1074,OH,Gallia,39053,5945.71427815536,30934,,,,,,,,,12111.0,5.6,0.0,0.0,0.0,0.0,0.0,,
1075,OH,Geauga,39055,6929.71427815536,93389,35.900000000000006,36.4,45.4,,,,,,47402.0,4.1,0.0,0.0,0.0,0.0,0.0,,
1076,OH,Greene,39057,5981.71427815536,161573,45.2,47.2,38.8,,,,,,82422.0,4.3,0.0,0.0,0.0,0.0,0.0,,
1077,OH,Guernsey,39059,5513.71427815536,40087,,,,,,,,,17904.0,5.6,0.0,0.0,0.0,0.0,0.0,,
1078,OH,Hamilton,39061,6833.71427815536,802374,46.900000000000006,47.49999999999999,36.9,1081.0,219.0,95.0,685.0,390.0,415153.0,4.9,14877294.0,1228074.0,4277662.0,896793.0,21279823.0,,
1079,OH,Hancock,39063,5561.71427815536,74782,44.7,46.2,39.9,,,,,,41002.0,4.1,0.0,0.0,0.0,0.0,0.0,,
1080,OH,Hardin,39065,4985.71427815536,32058,,,,,,,,,13677.0,5.2,0.0,0.0,0.0,0.0,0.0,,
1081,OH,Henry,39069,5945.71427815536,28215,,,,,,,,,12745.0,5.2,0.0,0.0,0.0,0.0,0.0,,
1082,OH,Highland,39071,5585.71427815536,43589,,,,,,,,,17499.0,5.6,0.0,0.0,0.0,0.0,0.0,,
1083,OH,Hocking,39073,5645.71427815536,29380,,,,,,,,,12874.0,4.8,0.0,0.0,0.0,0.0,0.0,,
1084,OH,Holmes,39075,5261.71427815536,42366,,,,,,,,,21400.0,2.8,0.0,0.0,0.0,0.0,0.0,,
1085,OH,Huron,39077,5093.71427815536,59626,,,,,,,,,27725.0,5.8,0.0,0.0,0.0,0.0,0.0,,
1086,OH,Jackson,39079,5237.71427815536,33225,,,,,,,,,12672.0,6.1,0.0,0.0,0.0,0.0,0.0,,
1087,OH,Jefferson,39081,5453.71427815536,69709,,,,,,,,,27241.0,6.5,0.0,0.0,0.0,0.0,0.0,,
1088,OH,Knox,39083,5333.71427815536,60921,,,,,,,,,31102.0,4.0,0.0,0.0,0.0,0.0,0.0,,
1089,OH,Lake,39085,6929.71427815536,230041,40.5,41.7,44.2,,,,,,122641.0,5.1,0.0,0.0,0.0,0.0,0.0,,
1090,OH,Lawrence,39087,6101.71427815536,62450,,,,,,,,,23226.0,5.1,0.0,0.0,0.0,0.0,0.0,,
1091,OH,Licking,39089,7925.71427815536,166492,42.2,42.0,39.7,,,,,,91375.0,4.1,0.0,0.0,0.0,0.0,0.0,,
1092,OH,Logan,39091,5525.71427815536,45858,,,,,,,,,22462.0,4.1,0.0,0.0,0.0,0.0,0.0,,
1093,OH,Lorain,39093,6929.71427815536,301356,41.4,41.8,41.9,,,,,,151288.0,5.8,0.0,0.0,0.0,0.0,0.0,,
1094,OH,Lucas,39095,5513.71427815536,441815,44.9,45.3,38.5,494.0,131.0,31.0,257.0,236.0,204976.0,6.2,7457293.0,606390.0,2245266.0,0.0,10308949.0,,
1095,OH,Madison,39097,7925.71427815536,43435,,,,,,,,,20815.0,3.8,0.0,0.0,0.0,0.0,0.0,,
1096,OH,Mahoning,39099,5321.71427815536,238823,41.0,42.4,42.9,174.0,38.0,13.0,97.0,76.0,98659.0,6.3,3511342.0,288985.0,658004.0,0.0,4458331.0,,
1097,OH,Marion,39101,5657.71427815536,66501,43.8,47.0,41.0,,,,,,27974.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1098,OH,Medina,39103,6929.71427815536,172332,40.6,41.4,42.8,,,,,,95616.0,4.3,0.0,0.0,0.0,0.0,0.0,,
1099,OH,Mercer,39107,4985.71427815536,40814,,,,,,,,,22895.0,3.1,0.0,0.0,0.0,0.0,0.0,,
1100,OH,Miami,39109,5981.71427815536,102506,40.900000000000006,40.3,41.8,,,,,,53518.0,4.3,0.0,0.0,0.0,0.0,0.0,,
1101,OH,Montgomery,39113,5981.71427815536,535153,44.3,45.4,39.0,656.0,79.0,101.0,382.0,270.0,248437.0,5.6,7651079.0,621715.0,2633868.0,0.0,10906662.0,,
1102,OH,Morrow,39117,7925.71427815536,34827,,,,,,,,,16911.0,4.5,0.0,0.0,0.0,0.0,0.0,,
1103,OH,Muskingum,39119,5477.71427815536,86074,43.9,46.1,40.2,,,,,,40348.0,5.1,0.0,0.0,0.0,0.0,0.0,,
1104,OH,Ottawa,39123,5741.71427815536,41428,,,,,,,,,20630.0,6.1,0.0,0.0,0.0,0.0,0.0,,
1105,OH,Perry,39127,5297.71427815536,36058,,,,,,,,,15922.0,5.6,0.0,0.0,0.0,0.0,0.0,42358,4.5
1107,OH,Pickaway,39129,7925.71427815536,55698,,,,,,,,,26648.0,4.5,0.0,0.0,0.0,0.0,0.0,,
1108,OH,Pike,39131,5465.71427815536,28709,,,,,,,,,10912.0,6.3,0.0,0.0,0.0,0.0,0.0,47977,7.3
1110,OH,Portage,39133,6269.71427815536,161419,43.0,44.79999999999999,40.1,,,,,,84767.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1111,OH,Preble,39135,5057.71427815536,42270,,,,,,,,,21552.0,4.1,0.0,0.0,0.0,0.0,0.0,,
1112,OH,Putnam,39137,5393.71427815536,34499,,,,,,,,,18877.0,3.4,0.0,0.0,0.0,0.0,0.0,45681,7.8
1114,OH,Richland,39139,4985.71427815536,124475,42.9,46.6,40.7,,,,,,51520.0,5.6,0.0,0.0,0.0,0.0,0.0,,
1115,OH,Ross,39141,5561.71427815536,78064,45.3,48.60000000000001,41.6,,,,,,35174.0,4.8,0.0,0.0,0.0,0.0,0.0,,
1116,OH,Sandusky,39143,5321.71427815536,60944,,,,,,,,,30368.0,5.2,0.0,0.0,0.0,0.0,0.0,,
1117,OH,Scioto,39145,5945.71427815536,79499,42.9,45.0,39.7,,,,,,29306.0,6.2,0.0,0.0,0.0,0.0,0.0,,
1118,OH,Seneca,39147,4985.71427815536,56745,,,,,,,,,26771.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1119,OH,Shelby,39149,5717.71427815536,49423,,,,,,,,,23791.0,4.2,0.0,0.0,0.0,0.0,0.0,52065,7.6
1121,OH,Stark,39151,5825.71427815536,375586,41.6,42.5,41.5,247.0,90.0,7.0,120.0,125.0,182193.0,5.2,2583276.0,212944.0,653549.0,0.0,3449769.0,,
1122,OH,Summit,39153,6269.71427815536,541781,44.0,45.6,41.4,441.0,59.0,27.0,307.0,132.0,265068.0,5.4,6070743.0,499371.0,1486290.0,0.0,8056404.0,,
1123,OH,Trumbull,39155,5321.71427815536,210312,39.2,40.3,44.6,,,,,,83322.0,6.4,0.0,0.0,0.0,0.0,0.0,,
1124,OH,Tuscarawas,39157,5537.71427815536,92582,40.8,40.3,40.9,,,,,,44346.0,4.6,0.0,0.0,0.0,0.0,0.0,,
1125,OH,Union,39159,7229.71427815536,52300,,,,,,,,,29989.0,3.5,0.0,0.0,0.0,0.0,0.0,47359,9.6
1127,OH,Van Wert,39161,4985.71427815536,28744,,,,,,,,,14591.0,3.9,0.0,0.0,0.0,0.0,0.0,,
1128,OH,Warren,39165,6833.71427815536,212693,44.0,45.70000000000001,39.3,,,,,,121173.0,4.0,0.0,0.0,0.0,0.0,0.0,52196,12
1130,OH,Washington,39167,5117.71427815536,61778,,,,,,,,,26727.0,5.5,0.0,0.0,0.0,0.0,0.0,,
1131,OH,Wayne,39169,5693.71427815536,114520,39.8,42.3,39.9,,,,,,60229.0,3.6,0.0,0.0,0.0,0.0,0.0,41080,6.3
1132,OH,Williams,39171,5321.71427815536,37642,,,,,,,,,18467.0,4.3,0.0,0.0,0.0,0.0,0.0,,
1133,OH,Wood,39173,5513.71427815536,125488,47.8,48.4,36.0,,,,,,69203.0,4.3,0.0,0.0,0.0,0.0,0.0,52329,3.3
1134,OK,Bryan,40013,5225.71427815536,42416,,,,,,,,,21988.0,3.3,0.0,0.0,0.0,0.0,0.0,43871,6.7
1135,OK,Caddo,40015,5297.71427815536,29600,,,,,,,,,12011.0,3.7,0.0,0.0,0.0,0.0,0.0,45452,5.5
1136,OK,Canadian,40017,7061.71427815536,115541,47.7,48.7,35.7,,,,,,78317.0,3.2,0.0,0.0,0.0,0.0,0.0,50309,3.1
1137,OK,Carter,40019,5969.71427815536,47557,,,,,,,,,21388.0,4.4,0.0,0.0,0.0,0.0,0.0,48733,4.2
1138,OK,Cherokee,40021,5753.71427815536,46987,,,,,,,,,19939.0,4.1,0.0,0.0,0.0,0.0,0.0,40638,6.1
1139,OK,Cleveland,40027,7061.71427815536,255755,51.7,52.9,35.7,197.0,28.0,6.0,121.0,74.0,144386.0,3.2,0.0,0.0,0.0,0.0,0.0,49946,4.4
1140,OK,Comanche,40031,5537.71427815536,124098,51.50000000000001,53.900000000000006,33.0,134.0,22.0,11.0,62.0,72.0,47741.0,4.1,0.0,0.0,0.0,0.0,0.0,47650,6.7
1141,OK,Creek,40037,6821.71427815536,69967,41.8,43.1,40.5,,,,,,31131.0,4.2,0.0,0.0,0.0,0.0,0.0,47927,6
1142,OK,Custer,40039,5261.71427815536,27469,,,,,,,,,15179.0,3.2,0.0,0.0,0.0,0.0,0.0,46226,3.8
1143,OK,Delaware,40041,5141.71427815536,41487,,,,,,,,,18692.0,3.3,0.0,0.0,0.0,0.0,0.0,,
1144,OK,Garfield,40047,5765.71427815536,60580,,,,805.0,161.0,68.0,438.0,362.0,26842.0,3.4,0.0,0.0,0.0,0.0,0.0,,
1145,OK,Garvin,40049,5813.71427815536,27576,,,,,,,,,12682.0,3.8,0.0,0.0,0.0,0.0,0.0,,
1146,OK,Grady,40051,5141.71427815536,52431,,,,,,,,,26685.0,3.5,0.0,0.0,0.0,0.0,0.0,,
